Phone,Price,Mobile Link,Brand,Color,Storage,Image URL
"realme 12 Pro 5G (Navigator Beige, 256 GB)","₹26,999",https://www.flipkart.com/realme-12-pro-5g-navigator-beige-256-gb/p/itmcc78f150eeabd?pid=MOBGWH8SSGEEZRDA&lid=LSTMOBGWH8SSGEEZRDAM6ZCMA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_276&otracker=browse&fm=organic&iid=75e51207-266b-4cf0-8fcb-765157fb7d75.MOBGWH8SSGEEZRDA.SEARCH&ppt=None&ppn=None&ssid=p95oejldz40000001713283227107,realme,Groovy Violet,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/p/y/12-pro-5g-rmx3842-realme-original-imagxgnhafyjz8rb.jpeg?q=70
"REDMI Note 13 5G (Stealth Black, 256 GB)","₹19,945",https://www.flipkart.com/redmi-note-13-5g-stealth-black-256-gb/p/itm82475e073eb2e?pid=MOBGXYWXGECSEU3E&lid=LSTMOBGXYWXGECSEU3EN2JVNW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_277&otracker=browse&fm=organic&iid=75e51207-266b-4cf0-8fcb-765157fb7d75.MOBGXYWXGECSEU3E.SEARCH&ppt=None&ppn=None&ssid=p95oejldz40000001713283227107,REDMI,Starshine Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/4/7/c/-original-imagzrfwawrb9fzx.jpeg?q=70
"SAMSUNG Galaxy M04 (Dark Blue, 64 GB)","₹8,489",https://www.flipkart.com/samsung-galaxy-m04-dark-blue-64-gb/p/itm588bf37c1ede1?pid=MOBGH8GHMWZWBGNG&lid=LSTMOBGH8GHMWZWBGNGO4CPZ2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_278&otracker=browse&fm=organic&iid=75e51207-266b-4cf0-8fcb-765157fb7d75.MOBGH8GHMWZWBGNG.SEARCH&ppt=None&ppn=None&ssid=p95oejldz40000001713283227107,SAMSUNG,Satin Blue,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/n/h/galaxy-m04-sm-m045f-samsung-original-imagh8ghfyxznzyu.jpeg?q=70
"realme 12 Pro+ 5G (Explorer Red, 128 GB)","₹29,999",https://www.flipkart.com/realme-12-pro-5g-explorer-red-128-gb/p/itm7f042fb6aebdb?pid=MOBGWH8SMHNFVVDX&lid=LSTMOBGWH8SMHNFVVDXKUYI3C&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_279&otracker=browse&fm=organic&iid=75e51207-266b-4cf0-8fcb-765157fb7d75.MOBGWH8SMHNFVVDX.SEARCH&ppt=None&ppn=None&ssid=p95oejldz40000001713283227107,realme,Glacier Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/v/c/12-pro-5g-rmx3840-realme-original-imagxgnkafjjhpmk.jpeg?q=70
"POCO X6 Pro 5G (Spectre Black, 256 GB)","₹25,499",https://www.flipkart.com/poco-x6-pro-5g-spectre-black-256-gb/p/itm11dbf9d24d7db?pid=MOBGWMGBRDHDKN4X&lid=LSTMOBGWMGBRDHDKN4X2ZPXAQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_280&otracker=browse&fm=organic&iid=75e51207-266b-4cf0-8fcb-765157fb7d75.MOBGWMGBRDHDKN4X.SEARCH&ppt=None&ppn=None&ssid=p95oejldz40000001713283227107,POCO,Sea Green,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/i/d/-original-imagwzrguaee4pz6.jpeg?q=70
"REDMI Note 12 (Sunrise Gold, 128 GB)","₹12,499",https://www.flipkart.com/redmi-note-12-sunrise-gold-128-gb/p/itm4e485ddec3bbf?pid=MOBGNYHZ7WRZ2RGT&lid=LSTMOBGNYHZ7WRZ2RGTPK1VQE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_281&otracker=browse&fm=organic&iid=75e51207-266b-4cf0-8fcb-765157fb7d75.MOBGNYHZ7WRZ2RGT.SEARCH&ppt=None&ppn=None&ssid=p95oejldz40000001713283227107,REDMI,Jade Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/s/2/z/note-12-mzb0e6fin-redmi-original-imagz62gzggajgz4.jpeg?q=70
"IQOO Z6 Lite 5G (Without Charger) (Stellar Green, 128 GB)","₹12,986",https://www.flipkart.com/iqoo-z6-lite-5g-without-charger-stellar-green-128-gb/p/itm88d04cfbbe289?pid=MOBGK92RVTDURMSF&lid=LSTMOBGK92RVTDURMSFOMLAS9&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_282&otracker=browse&fm=organic&iid=75e51207-266b-4cf0-8fcb-765157fb7d75.MOBGK92RVTDURMSF.SEARCH&ppt=None&ppn=None&ssid=p95oejldz40000001713283227107,IQOO,Jazzy Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/s/j/d/-original-imagk9yckjmeryfg.jpeg?q=70
"realme Narzo N53 (Feather Black, 64 GB)","₹7,990",https://www.flipkart.com/realme-narzo-n53-feather-black-64-gb/p/itm3061a0a591574?pid=MOBGPYGZZU4Y4MED&lid=LSTMOBGPYGZZU4Y4MED3XRMAQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_283&otracker=browse&fm=organic&iid=75e51207-266b-4cf0-8fcb-765157fb7d75.MOBGPYGZZU4Y4MED.SEARCH&ppt=None&ppn=None&ssid=p95oejldz40000001713283227107,realme,Glimmer Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/0/n/r/narzo-n53-rmx3761-realme-original-imagpygzxcuysz9k.jpeg?q=70
"REDMI 12 5G (Pastel Blue, 256 GB)","₹14,915",https://www.flipkart.com/redmi-12-5g-pastel-blue-256-gb/p/itm80cc959e28dc7?pid=MOBGZF9PTEGX5JXZ&lid=LSTMOBGZF9PTEGX5JXZDHED2N&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_284&otracker=browse&fm=organic&iid=75e51207-266b-4cf0-8fcb-765157fb7d75.MOBGZF9PTEGX5JXZ.SEARCH&ppt=None&ppn=None&ssid=p95oejldz40000001713283227107,REDMI,Ice Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/0/4/-original-imagxaqu3samghjd.jpeg?q=70
"realme 12 Pro+ 5G (Submarine Blue, 256 GB)","₹31,999",https://www.flipkart.com/realme-12-pro-5g-submarine-blue-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8S2TF4CAGN&lid=LSTMOBGWH8S2TF4CAGNYBR2EJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_285&otracker=browse&fm=organic&iid=75e51207-266b-4cf0-8fcb-765157fb7d75.MOBGWH8S2TF4CAGN.SEARCH&ppt=None&ppn=None&ssid=p95oejldz40000001713283227107,realme,Blue Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/t/u/-original-imagxhd5xtjuwnqz.jpeg?q=70
"realme 12 Pro+ 5G (Submarine Blue, 256 GB)","₹33,999",https://www.flipkart.com/realme-12-pro-5g-submarine-blue-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8SERYVVPV8&lid=LSTMOBGWH8SERYVVPV8SQMM6S&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_286&otracker=browse&fm=organic&iid=75e51207-266b-4cf0-8fcb-765157fb7d75.MOBGWH8SERYVVPV8.SEARCH&ppt=None&ppn=None&ssid=p95oejldz40000001713283227107,realme,Stardust Silver,256 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/t/u/-original-imagxhd5xtjuwnqz.jpeg?q=70
itel it5330 | 2.8 inch Big Display | 1900 mAh Battery | Kingvoice,"₹1,546",https://www.flipkart.com/itel-it5330-2-8-inch-big-display-1900-mah-battery-kingvoice/p/itmfb08600c266c4?pid=MOBGW5HN7DGXGNMS&lid=LSTMOBGW5HN7DGXGNMSGE5K9G&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_287&otracker=browse&fm=organic&iid=75e51207-266b-4cf0-8fcb-765157fb7d75.MOBGW5HN7DGXGNMS.SEARCH&ppt=None&ppn=None&ssid=p95oejldz40000001713283227107,itel,Glimmer Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/n/h/it5330-it5361-itel-original-imagwy8txkg3qerx.jpeg?q=70
"IQOO Z7s 5G (?Pacific Night, 128 GB)","₹16,237",https://www.flipkart.com/iqoo-z7s-5g-pacific-night-128-gb/p/itmd271c852acda8?pid=MOBGPYGMXWYFYPMX&lid=LSTMOBGPYGMXWYFYPMXBBPUXX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_288&otracker=browse&fm=organic&iid=75e51207-266b-4cf0-8fcb-765157fb7d75.MOBGPYGMXWYFYPMX.SEARCH&ppt=None&ppn=None&ssid=p95oejldz40000001713283227107,IQOO,Aurora Gold,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/screen-guard/screen-guard/d/p/j/iqoo-z7s-tempered-glass-elvana-original-imagpv7nhcjbcr8c.jpeg?q=70
"IQOO Z7s 5G (Pacific Night, 128 GB)","₹17,890",https://www.flipkart.com/iqoo-z7s-5g-pacific-night-128-gb/p/itmd271c852acda8?pid=MOBGPYHAGPZRYRYR&lid=LSTMOBGPYHAGPZRYRYRPHXSNZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_289&otracker=browse&fm=organic&iid=eb789f62-4df5-4eba-9a24-f6b1673412b9.MOBGPYHAGPZRYRYR.SEARCH&ppt=None&ppn=None&ssid=drar77zpf40000001713283228441,IQOO,2a,Not available,https://rukminim2.flixcart.com/image/312/312/xif0q/screen-guard/screen-guard/d/p/j/iqoo-z7s-tempered-glass-elvana-original-imagpv7nhcjbcr8c.jpeg?q=70
"REDMI Note 13 5G (Arctic White, 128 GB)","₹17,178",https://www.flipkart.com/redmi-note-13-5g-arctic-white-128-gb/p/itm82475e073eb2e?pid=MOBGXYWXEJMWZYUR&lid=LSTMOBGXYWXEJMWZYURGMLZVY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_290&otracker=browse&fm=organic&iid=eb789f62-4df5-4eba-9a24-f6b1673412b9.MOBGXYWXEJMWZYUR.SEARCH&ppt=None&ppn=None&ssid=drar77zpf40000001713283228441,REDMI,Starfrost White,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/l/j/-original-imagzrfwkeu2zazh.jpeg?q=70
"realme P1 5G (Phoenix Red, 128 GB)","₹15,999",https://www.flipkart.com/realme-p1-5g-phoenix-red-128-gb/p/itmae4447062b5b5?pid=MOBGYQ6BXSENZRV3&lid=LSTMOBGYQ6BXSENZRV35OQT6P&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_291&otracker=browse&fm=organic&iid=en_WsNY6tSZjJnPJJUHLeOaDlIZrdOP_rY1Ktlna_UGTsccRbRRqc4CPUkIKDirWS-tozU5BiE4khAM7fTsR3A69PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=drar77zpf40000001713283228441,realme,Power Black,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/d/n/-original-imagzz85mgezrcpe.jpeg?q=70
"Nothing Phone (2a) 5G (Black, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWTLEUOV6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_292&otracker=browse&fm=organic&iid=en_WsNY6tSZjJnPJJUHLeOaDlIZrdOP_rY1Ktlna_UGTsfubiwozQl3wURJmqoDWbghy-RydFuPrWRDQ9xVlYh5c_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=drar77zpf40000001713283228441,Nothing,Ocean Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/i/x/-original-imagyr3vfpqrpkbv.jpeg?q=70
"realme 12 Pro+ 5G (Explorer Red, 256 GB)","₹33,999",https://www.flipkart.com/realme-12-pro-5g-explorer-red-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8SB4QUY3H7&lid=LSTMOBGWH8SB4QUY3H7UBIQFM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_293&otracker=browse&fm=organic&iid=eb789f62-4df5-4eba-9a24-f6b1673412b9.MOBGWH8SB4QUY3H7.SEARCH&ppt=None&ppn=None&ssid=drar77zpf40000001713283228441,realme,Charcoal Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/v/c/12-pro-5g-rmx3840-realme-original-imagxgnkafjjhpmk.jpeg?q=70
"realme 12 Pro+ 5G (Submarine Blue, 128 GB)","₹29,999",https://www.flipkart.com/realme-12-pro-5g-submarine-blue-128-gb/p/itm7f042fb6aebdb?pid=MOBGWH8SR7MRR68W&lid=LSTMOBGWH8SR7MRR68WAOGAEA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_294&otracker=browse&fm=organic&iid=eb789f62-4df5-4eba-9a24-f6b1673412b9.MOBGWH8SR7MRR68W.SEARCH&ppt=None&ppn=None&ssid=drar77zpf40000001713283228441,realme,Ice Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/t/u/-original-imagxhd5xtjuwnqz.jpeg?q=70
"IQOO Z7s 5G (Norway Blue, 128 GB)","₹15,875",https://www.flipkart.com/iqoo-z7s-5g-norway-blue-128-gb/p/itmd271c852acda8?pid=MOBGPVH5JJZ4JBSC&lid=LSTMOBGPVH5JJZ4JBSCGPJQAC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_295&otracker=browse&fm=organic&iid=eb789f62-4df5-4eba-9a24-f6b1673412b9.MOBGPVH5JJZ4JBSC.SEARCH&ppt=None&ppn=None&ssid=drar77zpf40000001713283228441,IQOO,Ink blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/b/u/z7s-5g-iqz7s-iqoo-original-imagpud6mdn3cvqr.jpeg?q=70
"realme 12 5G (Woodland Green, 128 GB)","₹16,999",https://www.flipkart.com/realme-12-5g-woodland-green-128-gb/p/itm33bab7c9fcc8e?pid=MOBGYAFKW3YMGCC6&lid=LSTMOBGYAFKW3YMGCC6Q0PSG6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_296&otracker=browse&fm=organic&iid=eb789f62-4df5-4eba-9a24-f6b1673412b9.MOBGYAFKW3YMGCC6.SEARCH&ppt=None&ppn=None&ssid=drar77zpf40000001713283228441,realme,Ash Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/k/s/-original-imagyzwynj6yu6xu.jpeg?q=70
"realme 12 Pro+ 5G (Navigator Beige, 256 GB)","₹33,999",https://www.flipkart.com/realme-12-pro-5g-navigator-beige-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8STKHPCKGN&lid=LSTMOBGWH8STKHPCKGNZGIONJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_297&otracker=browse&fm=organic&iid=eb789f62-4df5-4eba-9a24-f6b1673412b9.MOBGWH8STKHPCKGN.SEARCH&ppt=None&ppn=None&ssid=drar77zpf40000001713283228441,realme,Ink blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/f/g/-original-imagxhd5gqhzszeb.jpeg?q=70
"Apple iPhone 14 Plus (Starlight, 128 GB)","₹65,999",https://www.flipkart.com/apple-iphone-14-plus-starlight-128-gb/p/itmc922ddc8af349?pid=MOBGHWFHVCB2YZYR&lid=LSTMOBGHWFHVCB2YZYRBDOEVN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_298&otracker=browse&fm=organic&iid=eb789f62-4df5-4eba-9a24-f6b1673412b9.MOBGHWFHVCB2YZYR.SEARCH&ppt=None&ppn=None&ssid=drar77zpf40000001713283228441,Apple,Royal Blue,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/l/v/8/-original-imaghx9qudmydgc4.jpeg?q=70
itel it5330 | 2.8 inch Big Display | 1900 mAh Battery | Kingvoice,"₹1,499",https://www.flipkart.com/itel-it5330-2-8-inch-big-display-1900-mah-battery-kingvoice/p/itmfb08600c266c4?pid=MOBGW5HMH5Z3MQCK&lid=LSTMOBGW5HMH5Z3MQCKM25SGP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_299&otracker=browse&fm=organic&iid=eb789f62-4df5-4eba-9a24-f6b1673412b9.MOBGW5HMH5Z3MQCK.SEARCH&ppt=None&ppn=None&ssid=drar77zpf40000001713283228441,itel,White,512 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/s/9/it5330-it5361-itel-original-imagwy8t7n9ejaez.jpeg?q=70
Nokia 105 Classic with Charger,"₹1,099",https://www.flipkart.com/nokia-105-classic-charger/p/itmce67f340bc3c1?pid=MOBGWZUWENQGEQEQ&lid=LSTMOBGWZUWENQGEQEQELG2KS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_300&otracker=browse&fm=organic&iid=eb789f62-4df5-4eba-9a24-f6b1673412b9.MOBGWZUWENQGEQEQ.SEARCH&ppt=None&ppn=None&ssid=drar77zpf40000001713283228441,Nokia,Groovy Violet,128 GB,https://rukminim2.flixcart.com/image/312/312/l0r1j0w0/mobile/k/b/o/-original-imagch26hyzhgn9v.jpeg?q=70
"OnePlus Nord 3 5G (Misty Green, 128 GB)","₹24,199",https://www.flipkart.com/oneplus-nord-3-5g-misty-green-128-gb/p/itm5fc87afce35dc?pid=MOBGRKA2GBGGS6QZ&lid=LSTMOBGRKA2GBGGS6QZLUHIEX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_301&otracker=browse&fm=organic&iid=eb789f62-4df5-4eba-9a24-f6b1673412b9.MOBGRKA2GBGGS6QZ.SEARCH&ppt=None&ppn=None&ssid=drar77zpf40000001713283228441,OnePlus,Starshine Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/c/e/nord-3-5g-cph2491-oneplus-original-imagrk2z92qpqgfd.jpeg?q=70
HOTLINE CLASSIC 312i,₹570,https://www.flipkart.com/hotline-classic-312i/p/itm3b137dcf2da39?pid=MOBGUXFFDZU5F5S5&lid=LSTMOBGUXFFDZU5F5S5VSCOIL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_302&otracker=browse&fm=organic&iid=eb789f62-4df5-4eba-9a24-f6b1673412b9.MOBGUXFFDZU5F5S5.SEARCH&ppt=None&ppn=None&ssid=drar77zpf40000001713283228441,HOTLINE,Satin Blue,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/3/u/classic-312i-312i-hotline-original-imaguxffubqzafjh.jpeg?q=70
"itel it2163s 4.5cm,1200mAh,BT Caller,12+1 Month Warranty with 111 Days Replacement",₹922,https://www.flipkart.com/itel-it2163s-4-5cm-1200mah-bt-caller-12-1-month-warranty-111-days-replacement/p/itm10953addeb67f?pid=MOBGZDRFDZDTNG2X&lid=LSTMOBGZDRFDZDTNG2XFUF59U&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_303&otracker=browse&fm=organic&iid=eb789f62-4df5-4eba-9a24-f6b1673412b9.MOBGZDRFDZDTNG2X.SEARCH&ppt=None&ppn=None&ssid=drar77zpf40000001713283228441,itel,Glacier Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/l/0/c/-original-imags9zhq8e8efya.jpeg?q=70
"IQOO Z7S 5G (Pacific Night, 128 GB)","₹15,750",https://www.flipkart.com/iqoo-z7s-5g-pacific-night-128-gb/p/itmd271c852acda8?pid=MOBGPX8YFFNNTCYH&lid=LSTMOBGPX8YFFNNTCYHNQH7UL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_304&otracker=browse&fm=organic&iid=eb789f62-4df5-4eba-9a24-f6b1673412b9.MOBGPX8YFFNNTCYH.SEARCH&ppt=None&ppn=None&ssid=drar77zpf40000001713283228441,IQOO,Sea Green,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/8/i/z7s-5g-iqz7s-iqoo-original-imagpxafwbvh984q.jpeg?q=70
itel it5330 | 2.8 inch Big Display | 1900 mAh Battery | Kingvoice,"₹1,499",https://www.flipkart.com/itel-it5330-2-8-inch-big-display-1900-mah-battery-kingvoice/p/itmfb08600c266c4?pid=MOBGW5HBMFG5NJYH&lid=LSTMOBGW5HBMFG5NJYHPQYRHZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_305&otracker=browse&fm=organic&iid=eb789f62-4df5-4eba-9a24-f6b1673412b9.MOBGW5HBMFG5NJYH.SEARCH&ppt=None&ppn=None&ssid=drar77zpf40000001713283228441,itel,Jade Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/j/w/it5330-it5361-itel-original-imagwy8txjcf7ykp.jpeg?q=70
"realme 12 5G (Twilight Purple, 128 GB)","₹17,999",https://www.flipkart.com/realme-12-5g-twilight-purple-128-gb/p/itm33bab7c9fcc8e?pid=MOBGYAFKBG4SPHXJ&lid=LSTMOBGYAFKBG4SPHXJ08ELIU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_306&otracker=browse&fm=organic&iid=eb789f62-4df5-4eba-9a24-f6b1673412b9.MOBGYAFKBG4SPHXJ.SEARCH&ppt=None&ppn=None&ssid=drar77zpf40000001713283228441,realme,Jazzy Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/z/j/-original-imagyzwyyprfyzg3.jpeg?q=70
"POCO M6 5G (Polaris Green, 256 GB)","₹11,999",https://www.flipkart.com/poco-m6-5g-polaris-green-256-gb/p/itmfe0561d641b16?pid=MOBGXTV9G4DAVQTC&lid=LSTMOBGXTV9G4DAVQTCYGZLUN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_307&otracker=browse&fm=organic&iid=eb789f62-4df5-4eba-9a24-f6b1673412b9.MOBGXTV9G4DAVQTC.SEARCH&ppt=None&ppn=None&ssid=drar77zpf40000001713283228441,POCO,Glimmer Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/3/g/-original-imagy2v5ggthbvfe.jpeg?q=70
"REDMI 12 5G (Pastel Blue, 128 GB)","₹12,999",https://www.flipkart.com/redmi-12-5g-pastel-blue-128-gb/p/itm78076aae16588?pid=MOBGS7K3BFTXMMGG&lid=LSTMOBGS7K3BFTXMMGGHGLY9K&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_308&otracker=browse&fm=organic&iid=eb789f62-4df5-4eba-9a24-f6b1673412b9.MOBGS7K3BFTXMMGG.SEARCH&ppt=None&ppn=None&ssid=drar77zpf40000001713283228441,REDMI,Ice Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/0/4/-original-imagxaqu3samghjd.jpeg?q=70
Kechaoda K115,₹899,https://www.flipkart.com/kechaoda-k115/p/itmexfz2mgxnzhnd?pid=MOBFPFFZYMPFHRXH&lid=LSTMOBFPFFZYMPFHRXHYCTCUG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_309&otracker=browse&fm=organic&iid=eb789f62-4df5-4eba-9a24-f6b1673412b9.MOBFPFFZYMPFHRXH.SEARCH&ppt=None&ppn=None&ssid=drar77zpf40000001713283228441,Kechaoda,Blue Black,128 GB,https://rukminim2.flixcart.com/image/312/312/k73nlow0/mobile/r/x/h/kechaoda-k115-k115-original-imafpfayd23hzrfu.jpeg?q=70
KARBONN K531,"₹1,339",https://www.flipkart.com/karbonn-k531/p/itm82f280efc0764?pid=MOBGKA2ABGFCH76N&lid=LSTMOBGKA2ABGFCH76NDAPMWY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_310&otracker=browse&fm=organic&iid=eb789f62-4df5-4eba-9a24-f6b1673412b9.MOBGKA2ABGFCH76N.SEARCH&ppt=None&ppn=None&ssid=drar77zpf40000001713283228441,KARBONN,Stardust Silver,256 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/2/g/k531-k531-karbonn-original-imagka2a6u96gyyw.jpeg?q=70
"Infinix HOT 30 5G (Miami Orange, 128 GB)","₹12,999",https://www.flipkart.com/infinix-hot-30-5g-miami-orange-128-gb/p/itm6d838a176d8c4?pid=MOBGR4GQYSBPZXVF&lid=LSTMOBGR4GQYSBPZXVFHGVWBG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_311&otracker=browse&fm=organic&iid=eb789f62-4df5-4eba-9a24-f6b1673412b9.MOBGR4GQYSBPZXVF.SEARCH&ppt=None&ppn=None&ssid=drar77zpf40000001713283228441,Infinix,Glimmer Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/k/d/-original-imagrgpkyyrjzdxz.jpeg?q=70
"OnePlus 12R (Cool Blue, 128 GB)","₹37,636",https://www.flipkart.com/oneplus-12r-cool-blue-128-gb/p/itm347349f7db2f2?pid=MOBGXGT7ACPJHUBF&lid=LSTMOBGXGT7ACPJHUBFDE30IK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_312&otracker=browse&fm=organic&iid=eb789f62-4df5-4eba-9a24-f6b1673412b9.MOBGXGT7ACPJHUBF.SEARCH&ppt=None&ppn=None&ssid=drar77zpf40000001713283228441,OnePlus,Aurora Gold,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/y/i/-original-imagy5wg4pqpymyh.jpeg?q=70
"Nokia 110 Dual Sim, Keypad Mobile with Wireless FM Radio, Bluetooth and Rear Camera","₹1,645",https://www.flipkart.com/nokia-110-dual-sim-keypad-mobile-wireless-fm-radio-bluetooth-rear-camera/p/itmafe53a2faf91a?pid=MOBGRH6YFSBABHVE&lid=LSTMOBGRH6YFSBABHVEUPNWLK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_313&otracker=browse&fm=organic&iid=f6436454-3ab8-4598-b169-99e79921ec75.MOBGRH6YFSBABHVE.SEARCH&ppt=None&ppn=None&ssid=yzbsj08dgg0000001713283229294,Nokia,2a,Not available,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/g/d/-original-imags8hngfabzzbr.jpeg?q=70
"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Navy, 128 GB)","₹29,999",https://www.flipkart.com/samsung-galaxy-s21-fe-5g-snapdragon-888-navy-128-gb/p/itmcb8fc8eb2e82b?pid=MOBGTKQG8T9ZHJMM&lid=LSTMOBGTKQG8T9ZHJMMA4D1AC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_314&otracker=browse&fm=organic&iid=f6436454-3ab8-4598-b169-99e79921ec75.MOBGTKQG8T9ZHJMM.SEARCH&ppt=None&ppn=None&ssid=yzbsj08dgg0000001713283229294,Samsung,Starfrost White,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/4/x/0/-original-imagtnqjjfgxzpz4.jpeg?q=70
"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio","₹1,220",https://www.flipkart.com/nokia-105-single-sim-keypad-mobile-phone-wireless-fm-radio/p/itm13dfe84676a79?pid=MOBGC96FRD7DB2R7&lid=LSTMOBGC96FRD7DB2R7QHFEAV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_315&otracker=browse&fm=organic&iid=f6436454-3ab8-4598-b169-99e79921ec75.MOBGC96FRD7DB2R7.SEARCH&ppt=None&ppn=None&ssid=yzbsj08dgg0000001713283229294,Nokia,Power Black,64 GB,https://rukminim2.flixcart.com/image/312/312/l0r1j0w0/mobile/b/h/f/-original-imagch28cnf3u3we.jpeg?q=70
